date,settlement_corridor,fx_corridor,fx_corridor,settlement_risk,p50_delay_min,extreme_delay_min,fx_risk,fx_slippage_bps,fx_regime_num
2017-02-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.84,16.75230247212797,1
2017-02-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.24,16.272418807561802,1
2017-02-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.74,15.821619001454192,1
2017-02-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.28,15.38536112457586,1
2017-02-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.68,14.905477460009694,1
2017-02-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.13,14.440135724672809,1
2017-02-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.58,13.974793989335918,1
2017-02-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.08,13.523994183228307,1
2017-02-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.87,13.160445952496366,1
2017-02-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.51,12.753271934076588,1
2017-02-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.35,12.40426563257392,1
2017-03-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,40.28,12.084343189529813,1
2017-03-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.82,13.145904023267086,1
2017-03-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.89,13.465826466311198,1
2017-03-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.01,13.204071740184196,1
2017-03-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.33,14.498303441589917,1
2017-03-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.18,14.454677653902085,1
2017-03-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.36,14.207464857004362,1
2017-03-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.81,14.643722733882695,1
2017-03-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.56,16.068831798351916,1
2017-03-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.51,16.054289869122634,1
2017-03-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.28,16.883179835191466,1
2017-03-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.07,16.519631604459526,1
2017-03-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.42,16.025206010664082,1
2017-03-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.87,15.559864275327197,1
2017-03-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.22,15.06543868153175,1
2017-03-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.72,14.61463887542414,1
2017-03-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.16,14.149297140087253,1
2017-03-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.76,13.727581192438196,1
2017-03-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.45,13.334949103247698,1
2017-03-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.85,12.855065438681532,1
2017-03-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.88,12.564226854095978,1
2017-03-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,40.81,12.244304411051866,1
2017-03-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,39.75,11.924381968007756,1
2017-03-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,38.68,11.604459524963644,1
2017-04-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,37.57,11.269995152690257,1
2017-04-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.98,15.89432864760058,1
2017-04-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.23,19.26805622879302,1
2017-04-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.74,19.122636936500243,1
2017-04-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.53,18.7590887057683,1
2017-04-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.16,18.94813378574891,1
2017-04-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.37,18.410082404265637,1
2017-04-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.32,18.39554047503636,1
2017-04-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.35,18.1047018904508,1
2017-04-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.65,17.595734367426076,1
2017-04-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.3,17.188560349006302,1
2017-04-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.79,16.73776054289869,1
2017-04-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.14,16.243334949103247,1
2017-04-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.64,15.792535142995636,1
2017-04-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.14,15.341735336888028,1
2017-04-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.59,14.87639360155114,1
2017-04-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.99,14.396509936984971,1
2017-04-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.49,13.945710130877362,1
2017-04-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.18,13.553078041686865,1
2017-04-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.67,13.102278235579254,1
2017-05-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.41,12.724188075618033,1
2017-05-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.29,18.686379059621917,1
2017-05-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.5,21.449345613184683,2
2017-05-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.48,21.14396509936985,2
2017-05-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.51,20.853126514784293,1
2017-05-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.44,20.533204071740183,1
2017-05-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.62,20.28599127484246,1
2017-05-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.52,20.256907416383907,1
2017-05-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.55,19.96606883179835,1
2017-05-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.57,19.369849733397963,1
2017-05-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.68,18.80271449345613,1
2017-05-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.69,18.206495395055743,1
2017-05-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.72,17.91565681047019,1
2017-05-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.41,17.52302472127969,1
2017-05-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.05,17.115850702859913,1
2017-05-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.7,16.708676684440135,1
2017-05-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.05,16.21425109064469,1
2017-05-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.59,15.77799321376636,1
2017-05-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.04,15.312651478429473,1
2017-05-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.49,14.847309743092584,1
2017-05-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.79,14.338342220067862,1
2017-06-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.39,13.916626272418808,1
2017-06-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.57,20.271449345613185,1
2017-06-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.94,20.08240426563257,1
2017-06-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.29,19.58797867183713,1
2017-06-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.56,20.86766844401357,1
2017-06-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.4,20.518662142510905,1
2017-06-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.8,20.038778477944746,1
2017-06-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.63,19.689772176442077,1
2017-06-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.75,20.02423654871546,1
2017-06-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.97,19.791565681047015,1
2017-06-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.94,19.180804653417358,1
2017-06-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.9,18.57004362578769,1
2017-06-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.82,17.944740668928745,1
2017-06-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.51,17.552108579738245,1
2017-06-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.15,17.14493456131847,1
2017-06-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.6,16.67959282598158,1
2017-06-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.0,16.199709161415417,1
2017-06-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.5,15.748909355307806,1
2017-06-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.9,15.269025690741636,1
2017-06-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.39,14.818225884634028,1
2017-06-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.7,14.309258361609306,1
2017-06-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.15,13.84391662627242,1
2017-06-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.74,13.422200678623364,1
2017-06-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.38,13.015026660203588,1
2017-07-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.12,12.636936500242363,1
2017-07-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.48,16.345128453708192,1
2017-07-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.76,16.126999515269027,1
2017-07-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.22,18.3664566165778,1
2017-07-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.48,17.8429471643238,1
2017-07-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.07,17.421231216674748,1
2017-07-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.68,17.304895782840525,1
2017-07-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.33,16.897721764420748,1
2017-07-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.57,16.970431410567137,1
2017-07-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.26,16.577799321376638,1
2017-07-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.71,16.112457586039746,1
2017-07-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.16,15.64711585070286,1
2017-07-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.61,15.181774115365972,1
2017-07-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.96,14.687348521570527,1
2017-07-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,47.26,14.178380998545808,1
2017-07-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.81,13.742123121667476,1
2017-07-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.5,13.349491032476976,1
2017-07-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.0,12.898691226369364,1
2017-07-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.83,12.5496849248667,1
2017-07-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,40.77,12.22976248182259,1
2017-07-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,39.8,11.938923897237032,1
2017-07-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,38.73,11.619001454192924,1
2017-08-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,37.66,11.299079011148812,1
2017-08-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.58,15.472612699951526,1
2017-08-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.02,15.00727096461464,1
2017-08-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.56,17.566650508967523,1
2017-08-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.2,17.159476490547746,1
2017-08-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.13,16.839554047503636,1
2017-08-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.53,16.35967038293747,1
2017-08-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.36,16.60688317983519,1
2017-08-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.19,16.257876878332528,1
2017-08-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.88,15.865244789142023,1
2017-08-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.38,15.414444983034414,1
2017-08-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.78,14.93456131846825,1
2017-08-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.23,14.46921958313136,1
2017-08-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.68,14.003877847794474,1
2017-08-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.23,13.56761997091614,1
2017-08-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,43.72,13.11682016480853,1
2017-08-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.46,12.738730004847309,1
2017-08-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.3,12.389723703344645,1
2017-08-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,40.23,12.069801260300531,1
2017-08-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,39.17,11.749878817256423,1
2017-08-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,38.15,11.44449830344159,1
2017-08-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,36.94,11.080950072709646,1
2017-09-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,35.68,10.702859912748425,1
2017-09-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.71,19.4134755210858,1
2017-09-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.17,19.84973339796413,1
2017-09-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.03,19.20988851187591,1
2017-09-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.59,20.576829859428017,1
2017-09-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.28,20.18419777023752,1
2017-09-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.44,19.63160445952496,1
2017-09-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.72,20.31507513330102,1
2017-09-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.07,19.82064953950557,1
2017-09-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.68,19.70431410567135,1
2017-09-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.6,19.07901114881241,1
2017-09-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.46,18.43916626272419,1
2017-09-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.52,17.85748909355308,1
2017-09-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.12,17.435773145904022,1
2017-09-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.86,17.0576829859428,1
2017-09-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.74,16.723218613669413,1
2017-09-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.1,16.22879301987397,1
2017-09-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.69,15.807077072224915,1
2017-09-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.43,15.428986912263694,1
2017-09-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,49.98,14.99272903538536,1
2017-09-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.42,14.527387300048472,1
2017-10-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.87,14.062045564711584,1
2017-10-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.91,17.9738245273873,1
2017-10-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.71,18.51187590887058,1
2017-10-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.77,17.930198739699467,1
2017-10-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.73,19.718856034900632,1
2017-10-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.55,19.06446921958313,1
2017-10-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.51,18.453708191953467,1
2017-10-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.01,18.002908385845856,1
2017-10-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.79,18.2355792535143,1
2017-10-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.19,17.755695588948132,1
2017-10-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.83,17.34852157052836,1
2017-10-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.42,16.9268056228793,1
2017-10-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.02,16.505089675230245,1
2017-10-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.27,15.981580222976246,1
2017-10-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.72,15.51623848763936,1
2017-10-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.12,15.036354823073196,1
2017-10-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.57,14.571013087736308,1
2017-10-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,46.97,14.09112942317014,1
2017-10-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,45.61,13.683955404750364,1
2017-10-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,44.26,13.276781386330589,1
2017-10-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,42.8,12.840523509452254,1
2017-10-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,41.74,12.520601066408144,1
2017-11-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,40.67,12.200678623364034,1
2017-11-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.14,18.64275327193408,1
2017-11-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,77.85,23.354338342220068,2
2017-11-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,76.44,22.932622394571013,2
2017-11-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.6,22.380029083858457,2
2017-11-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.58,22.074648570043625,2
2017-11-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.18,21.652932622394573,2
2017-11-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.52,21.754726126999515,2
2017-11-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.79,21.53659718856035,2
2017-11-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,71.69,21.507513330101794,2
2017-11-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.43,21.129423170140573,2
2017-11-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.32,20.79495879786718,1
2017-11-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.2,20.460494425593797,1
2017-11-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,66.65,19.99515269025691,1
2017-11-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,64.37,19.31168201648085,1
2017-11-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,62.58,18.773630634997577,1
2017-11-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,60.49,18.14832767813863,1
2017-11-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,58.89,17.66844401357247,1
2017-11-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.49,17.246728065923413,1
2017-11-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.03,16.81047018904508,1
2017-11-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,54.34,16.301502666020358,1
2017-11-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.84,15.850702859912747,1
2017-12-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.53,15.458070770722248,1
2017-12-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.61,20.88221037324285,1
2017-12-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,78.82,23.64517692680562,2
2017-12-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,77.46,23.238002908385848,2
2017-12-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,76.2,22.859912748424627,2
2017-12-09,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.41,22.32186136694135,2
2017-12-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.44,22.031022782355794,2
2017-12-12,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,73.19,21.958313136209405,2
2017-12-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,72.32,21.696558410082403,2
2017-12-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,70.92,21.274842462433348,2
2017-12-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,69.8,20.940378090159964,1
2017-12-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,68.78,20.63499757634513,1
2017-12-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,67.43,20.227823557925355,1
2017-12-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,65.39,19.617062530295687,1
2017-12-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,63.31,18.99175957343674,1
2017-12-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,61.17,18.35191468734852,1
2017-12-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,59.43,17.82840523509452,1
2017-12-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,57.97,17.39214735821619,1
2017-12-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,56.67,16.99951526902569,1
2017-12-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,55.16,16.54871546291808,1
2017-12-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,53.47,16.03974793989336,1
2018-01-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.01,15.603490063015023,1
2018-01-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.36,15.109064469219584,1
2018-01-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,48.86,14.658264663111972,1
2018-01-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.17,15.050896752302473,1
2018-01-06,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,51.96,15.588948133785747,1
2018-01-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,50.65,15.19631604459525,1
2018-01-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,52.54,15.763451284537082,1
2018-01-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,75.62,22.68540959767329,2
2018-01-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,74.31,22.292777508482796,2
2018-01-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,98.35,29.50557440620456,2
2018-01-17,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,97.96,29.38923897237033,2
2018-01-18,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,97.58,29.272903538536116,2
2018-01-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,97.29,29.18565196316045,2
2018-01-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,96.85,29.054774600096945,2
2018-01-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,96.46,28.93843916626272,2
2018-01-24,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,96.07,28.822103732428506,2
2018-01-25,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,95.64,28.691226369365005,2
2018-01-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,95.06,28.51672321861367,2
2018-01-29,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,94.23,28.269510421715943,2
2018-01-30,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,93.7,28.109549200193893,2
2018-01-31,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,93.02,27.905962190984003,2
2018-02-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,92.34,27.70237518177412,2
2018-02-02,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,91.52,27.45516238487639,2
2018-02-03,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,90.79,27.237033446437227,2
2018-02-04,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,90.45,27.13523994183228,2
2018-02-05,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,89.92,26.97527872031023,2
2018-02-07,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,89.87,26.96073679108095,2
2018-02-08,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,90.21,27.06253029568589,2
2018-02-10,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,89.68,26.90256907416384,2
2018-02-11,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,92.97,27.891420261754725,2
2018-02-13,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,92.29,27.68783325254484,2
2018-02-14,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,99.22,29.767329132331557,2
2018-02-15,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,98.98,29.694619486185168,2
2018-02-16,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,98.74,29.62190984003878,2
2018-02-19,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,98.55,29.563742123121667,2
2018-02-20,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,98.16,29.447406689287444,2
2018-02-21,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,97.72,29.316529326223943,2
2018-02-22,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,97.43,29.22927775084828,2
2018-02-23,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,97.09,29.12748424624333,2
2018-02-26,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,96.66,28.996606883179837,2
2018-02-27,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,96.27,28.880271449345614,2
2018-02-28,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,95.83,28.749394086282116,2
2018-03-01,AREIND,INR_AED,INR_AED,25.0,60.0,2880.0,95.4,28.61851672321861,2
